"movie_id","predicted_genres"
36564,Sci-Fi Thriller
44488,Horror
5669,Adventure Sci-Fi
9935,Documentary
35573,Action Sci-Fi
44085,Horror Thriller
30835,Documentary
5245,Crime Action
10507,Animation Comedy Drama
12471,Crime Mystery Thriller
5519,Drama Horror
15492,Crime Drama Thriller
6557,Action Animation Adventure
21702,Romance
10950,Documentary
11245,Action Adventure
27804,Documentary
22516,Documentary
32001,Documentary Horror
3078,Children Animation Fantasy
32164,Documentary
52033,Action Crime
3696,Documentary
21708,Romance Western
47904,Thriller
31586,Horror
35663,Adventure Documentary
9446,Drama
41255,Adventure
35319,Sci-Fi Thriller
49886,Documentary
20432,Documentary
51118,Thriller
3428,Action  Thriller
40465,Comedy Horror
46783,Adventure Animation Children Documentary
25224,Comedy
2150,Drama
24714,Comedy
6619,Crime Documentary
26989,Drama
48033,Horror Thriller
45447,Drama Mystery Thriller
2763,Action Crime Drama Mystery Thriller
37253,Documentary
14171,Thriller Horror
14723,Action Adventure Drama Mystery Sci-Fi Thriller
35337,Action Adventure Crime Drama
27744,Mystery Sci-Fi Thriller Crime
51036,Sci-Fi Thriller Mystery
18195,Documentary
48084,Documentary
30823,Documentary
44653,Horror Sci-Fi
14493,Horror Thriller Mystery
25492,Documentary
35224,Musical
29854,Documentary
30150,Animation Comedy Children Fantasy Musical
32883,Documentary
47547,Documentary Musical
2574,Documentary
24065,Documentary
3412,Action Thriller
13853,Western
17798,Animation
36308,Action Adventure Documentary
18112,Drama
46017,Horror Mystery Thriller
45714,Drama Horror Thriller
38199,Drama Romance
32874,Action
3840,Action
9024,Musical Documentary
42836,Comedy Crime
48933,Fantasy Children
18499,Horror Sci-Fi
47126,Comedy Crime Drama
31727,Horror Mystery Thriller
51164,Documentary
34858,Documentary
42681,Action Western
6178,Thriller
38860,Adventure Drama
38245,Crime Drama Thriller
46562,Adventure Drama
19435,Documentary
41903,Children Fantasy Sci-Fi
39730,Documentary Drama
44882,Children Documentary
35231,Horror
35404,Horror
14744,Animation
29078,Comedy Drama
5023,Thriller
47757,Drama Thriller
16060,Musical
32345,Western
9504,Documentary Horror Thriller
14191,Horror Sci-Fi Thriller
47373,Action Adventure Animation Crime Sci-Fi
9522,Documentary
36294,Comedy Crime Drama
11200,Children Animation
35764,Adventure Action Thriller Crime Mystery
38004,Thriller Sci-Fi
9728,Comedy Drama Romance
45734,Action Thriller
38402,Thriller Crime
20822,Drama Horror
49201,Crime Drama Thriller
39305,Horror Thriller
13620,Documentary
38530,Documentary
4503,Crime Drama Thriller
46662,Horror
9436,Drama Action Sci-Fi
51742,Horror
11889,Drama
33956,Documentary
48401,Crime Thriller
44754,Documentary
47545,Horror
31818,Documentary Drama
4146,Fantasy Sci-Fi Children Animation
37618,Drama
17378,Comedy Drama
9972,Documentary
36446,Action Horror Sci-Fi
35652,Horror Sci-Fi
37125,Comedy Drama Horror
47785,Horror Sci-Fi Thriller
15007,Crime Thriller
6732,Action Adventure Drama Thriller
20421,Comedy Horror
11739,Animation
39647,Adventure Horror Action Sci-Fi
41472,Drama Thriller
23669,Action Animation Fantasy
4409,Horror Sci-Fi Thriller
33004,Horror
2495,Horror Thriller
45379,Comedy Documentary
10428,Comedy Drama
32282,Documentary
48388,Drama Thriller Crime
29301,Horror Action
8498,Documentary Drama
45979,Documentary Drama
46265,Adventure Fantasy Sci-Fi
7231,Horror
14553,Horror Action
41791,Musical Documentary
12935,Crime Thriller
31246,Drama
37142,Crime Action Thriller
29913,Horror Thriller
14613,Thriller
40715,Western
31277,Thriller Mystery Drama
32050,Animation Thriller Horror Fantasy
4566,Documentary
49181,Action Western
42920,Sci-Fi Drama
44082,Comedy Drama
39182,Drama Adventure Action
42778,Horror Thriller
8398,Drama
47772,Thriller
17186,Documentary
49997,Documentary
50183,Documentary
23061,Thriller Action
35154,Documentary
36656,Drama Mystery Thriller
15207,Action Sci-Fi Thriller
17553,Horror Sci-Fi
10067,War
20659,Documentary
46368,Fantasy Action Thriller
30137,Documentary
10811,Mystery Thriller Action
